File Name,Link
aft02.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Okunbor/aft02.tar.gz
lp_nug05.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Qaplib/lp_nug05.tar.gz
lp_nug06.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Qaplib/lp_nug06.tar.gz
lp_nug07.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Qaplib/lp_nug07.tar.gz
lp_nug08.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Qaplib/lp_nug08.tar.gz
lp_nug12.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Qaplib/lp_nug12.tar.gz
lp_nug15.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Qaplib/lp_nug15.tar.gz
lp_nug20.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Qaplib/lp_nug20.tar.gz
lp_nug30.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Qaplib/lp_nug30.tar.gz
xenon1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Ronis/xenon1.tar.gz
xenon2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Ronis/xenon2.tar.gz
3dtube.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Rothberg/3dtube.tar.gz
cfd1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Rothberg/cfd1.tar.gz
cfd2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Rothberg/cfd2.tar.gz
gearbox.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Rothberg/gearbox.tar.gz
struct3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Rothberg/struct3.tar.gz
struct4.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Rothberg/struct4.tar.gz
shyy161.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Shyy/shyy161.tar.gz
shyy41.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Shyy/shyy41.tar.gz
appu.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Simon/appu.tar.gz
bbmat.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Simon/bbmat.tar.gz
olafu.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Simon/olafu.tar.gz
raefsky1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Simon/raefsky1.tar.gz
raefsky2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Simon/raefsky2.tar.gz
raefsky3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Simon/raefsky3.tar.gz
raefsky4.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Simon/raefsky4.tar.gz
raefsky5.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Simon/raefsky5.tar.gz
raefsky6.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Simon/raefsky6.tar.gz
venkat01.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Simon/venkat01.tar.gz
venkat25.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Simon/venkat25.tar.gz
venkat50.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Simon/venkat50.tar.gz
utm1700b.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/TOKAMAK/utm1700b.tar.gz
utm300.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/TOKAMAK/utm300.tar.gz
utm3060.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/TOKAMAK/utm3060.tar.gz
utm5940.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/TOKAMAK/utm5940.tar.gz
av41092.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Vavasis/av41092.tar.gz
swang1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Wang/swang1.tar.gz
swang2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Wang/swang2.tar.gz
wang1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Wang/wang1.tar.gz
wang2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Wang/wang2.tar.gz
wang3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Wang/wang3.tar.gz
wang4.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Wang/wang4.tar.gz
Zhao1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Zhao/Zhao1.tar.gz
Zhao2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Zhao/Zhao2.tar.gz
extr1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Zitney/extr1.tar.gz
hydr1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Zitney/hydr1.tar.gz
radfr1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Zitney/radfr1.tar.gz
rdist1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Zitney/rdist1.tar.gz
rdist2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Zitney/rdist2.tar.gz
rdist3a.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Zitney/rdist3a.tar.gz
k3plates.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Cunningham/k3plates.tar.gz
m3plates.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Cunningham/m3plates.tar.gz
qa8fk.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Cunningham/qa8fk.tar.gz
qa8fm.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Cunningham/qa8fm.tar.gz
bcsstk39.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Boeing/bcsstk39.tar.gz
pkustk01.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Chen/pkustk01.tar.gz
pkustk02.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Chen/pkustk02.tar.gz
pkustk03.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Chen/pkustk03.tar.gz
pkustk04.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Chen/pkustk04.tar.gz
pkustk05.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Chen/pkustk05.tar.gz
pkustk06.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Chen/pkustk06.tar.gz
pkustk07.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Chen/pkustk07.tar.gz
pkustk08.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Chen/pkustk08.tar.gz
pkustk09.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Chen/pkustk09.tar.gz
pkustk10.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Chen/pkustk10.tar.gz
pkustk11.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Chen/pkustk11.tar.gz
pkustk12.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Chen/pkustk12.tar.gz
pkustk13.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Chen/pkustk13.tar.gz
pkustk14.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Chen/pkustk14.tar.gz
pivtol.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/MathWorks/pivtol.tar.gz
kim1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Kim/kim1.tar.gz
kim2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Kim/kim2.tar.gz
comsol.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Langemyr/comsol.tar.gz
bodyy4.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pothen/bodyy4.tar.gz
bodyy5.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pothen/bodyy5.tar.gz
bodyy6.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pothen/bodyy6.tar.gz
commanche_dual.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pothen/commanche_dual.tar.gz
mesh1e1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pothen/mesh1e1.tar.gz
mesh1em1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pothen/mesh1em1.tar.gz
mesh1em6.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pothen/mesh1em6.tar.gz
mesh2e1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pothen/mesh2e1.tar.gz
mesh2em5.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pothen/mesh2em5.tar.gz
mesh3e1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pothen/mesh3e1.tar.gz
mesh3em5.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pothen/mesh3em5.tar.gz
onera_dual.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pothen/onera_dual.tar.gz
sphere2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pothen/sphere2.tar.gz
sphere3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pothen/sphere3.tar.gz
tandem_dual.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pothen/tandem_dual.tar.gz
tandem_vtx.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pothen/tandem_vtx.tar.gz
fv1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Norris/fv1.tar.gz
fv2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Norris/fv2.tar.gz
fv3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Norris/fv3.tar.gz
heart1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Norris/heart1.tar.gz
heart2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Norris/heart2.tar.gz
heart3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Norris/heart3.tar.gz
lung1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Norris/lung1.tar.gz
lung2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Norris/lung2.tar.gz
stomach.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Norris/stomach.tar.gz
torso1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Norris/torso1.tar.gz
torso2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Norris/torso2.tar.gz
torso3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Norris/torso3.tar.gz
e40r0100.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Shen/e40r0100.tar.gz
shermanACa.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Shen/shermanACa.tar.gz
shermanACb.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Shen/shermanACb.tar.gz
shermanACd.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Shen/shermanACd.tar.gz
landmark.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Pereyra/landmark.tar.gz
cage3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/vanHeukelum/cage3.tar.gz
cage4.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/vanHeukelum/cage4.tar.gz
cage5.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/vanHeukelum/cage5.tar.gz
cage6.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/vanHeukelum/cage6.tar.gz
cage7.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/vanHeukelum/cage7.tar.gz
cage8.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/vanHeukelum/cage8.tar.gz
cage9.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/vanHeukelum/cage9.tar.gz
cage10.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/vanHeukelum/cage10.tar.gz
cage11.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/vanHeukelum/cage11.tar.gz
cage12.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/vanHeukelum/cage12.tar.gz
cage13.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/vanHeukelum/cage13.tar.gz
cage14.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/vanHeukelum/cage14.tar.gz
cage15.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/vanHeukelum/cage15.tar.gz
fd12.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Hohn/fd12.tar.gz
fd15.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Hohn/fd15.tar.gz
fd18.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Hohn/fd18.tar.gz
sinc12.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Hohn/sinc12.tar.gz
sinc15.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Hohn/sinc15.tar.gz
sinc18.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Hohn/sinc18.tar.gz
Alemdar.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Alemdar/Alemdar.tar.gz
Andrews.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Andrews/Andrews.tar.gz
ns3Da.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/FEMLAB/ns3Da.tar.gz
poisson2D.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/FEMLAB/poisson2D.tar.gz
poisson3Da.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/FEMLAB/poisson3Da.tar.gz
poisson3Db.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/FEMLAB/poisson3Db.tar.gz
problem1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/FEMLAB/problem1.tar.gz
sme3Da.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/FEMLAB/sme3Da.tar.gz
sme3Db.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/FEMLAB/sme3Db.tar.gz
sme3Dc.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/FEMLAB/sme3Dc.tar.gz
waveguide3D.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/FEMLAB/waveguide3D.tar.gz
cell1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Lucifora/cell1.tar.gz
cell2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Lucifora/cell2.tar.gz
nd3k.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/ND/nd3k.tar.gz
nd6k.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/ND/nd6k.tar.gz
nd12k.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/ND/nd12k.tar.gz
nd24k.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/ND/nd24k.tar.gz
af_shell1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_AFE/af_shell1.tar.gz
af_shell2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_AFE/af_shell2.tar.gz
af_shell3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_AFE/af_shell3.tar.gz
af_shell4.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_AFE/af_shell4.tar.gz
af_shell5.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_AFE/af_shell5.tar.gz
af_shell6.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_AFE/af_shell6.tar.gz
af_shell7.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_AFE/af_shell7.tar.gz
af_shell8.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_AFE/af_shell8.tar.gz
af_shell9.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_AFE/af_shell9.tar.gz
c-62.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-62.tar.gz
c-64.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-64.tar.gz
c-66.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-66.tar.gz
c-67.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-67.tar.gz
c-73.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMNA/c-73.tar.gz
2D_27628_bjtcai.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMSDS/2D_27628_bjtcai.tar.gz
2D_54019_highK.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMSDS/2D_54019_highK.tar.gz
3D_28984_Tetra.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMSDS/3D_28984_Tetra.tar.gz
3D_51448_3D.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMSDS/3D_51448_3D.tar.gz
ibm_matrix_2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMSDS/ibm_matrix_2.tar.gz
matrix_9.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMSDS/matrix_9.tar.gz
matrix-new_3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_IBMSDS/matrix-new_3.tar.gz
barrier2-10.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/barrier2-10.tar.gz
barrier2-11.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/barrier2-11.tar.gz
barrier2-12.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/barrier2-12.tar.gz
barrier2-1.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/barrier2-1.tar.gz
barrier2-2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/barrier2-2.tar.gz
barrier2-3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/barrier2-3.tar.gz
barrier2-4.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/barrier2-4.tar.gz
barrier2-9.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/barrier2-9.tar.gz
igbt3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/igbt3.tar.gz
nmos3.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/nmos3.tar.gz
ohne2.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/ohne2.tar.gz
para-10.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/para-10.tar.gz
para-4.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/para-4.tar.gz
para-5.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/para-5.tar.gz
para-6.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/para-6.tar.gz
para-7.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/para-7.tar.gz
para-8.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/para-8.tar.gz
para-9.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Schenk_ISEI/para-9.tar.gz
Stanford.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Kamvar/Stanford.tar.gz
Stanford_Berkeley.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Kamvar/Stanford_Berkeley.tar.gz
graphics.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sumner/graphics.tar.gz
language.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Tromble/language.tar.gz
ecl32.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sanghavi/ecl32.tar.gz
adder_dcop_01.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_01.tar.gz
adder_dcop_02.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_02.tar.gz
adder_dcop_03.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_03.tar.gz
adder_dcop_04.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_04.tar.gz
adder_dcop_05.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_05.tar.gz
adder_dcop_06.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_06.tar.gz
adder_dcop_07.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_07.tar.gz
adder_dcop_08.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_08.tar.gz
adder_dcop_09.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_09.tar.gz
adder_dcop_10.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_10.tar.gz
adder_dcop_11.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_11.tar.gz
adder_dcop_12.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_12.tar.gz
adder_dcop_13.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_13.tar.gz
adder_dcop_14.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_14.tar.gz
adder_dcop_15.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_15.tar.gz
adder_dcop_16.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_16.tar.gz
adder_dcop_17.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_17.tar.gz
adder_dcop_18.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_18.tar.gz
adder_dcop_19.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_19.tar.gz
adder_dcop_20.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_20.tar.gz
adder_dcop_21.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_21.tar.gz
adder_dcop_22.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_22.tar.gz
adder_dcop_23.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_23.tar.gz
adder_dcop_24.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_24.tar.gz
adder_dcop_25.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_25.tar.gz
adder_dcop_26.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_26.tar.gz
adder_dcop_27.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_27.tar.gz
adder_dcop_28.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_28.tar.gz
adder_dcop_29.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_29.tar.gz
adder_dcop_30.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_30.tar.gz
adder_dcop_31.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_31.tar.gz
adder_dcop_32.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_32.tar.gz
adder_dcop_33.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_33.tar.gz
adder_dcop_34.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_34.tar.gz
adder_dcop_35.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_35.tar.gz
adder_dcop_36.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_36.tar.gz
adder_dcop_37.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_37.tar.gz
adder_dcop_38.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_38.tar.gz
adder_dcop_39.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_39.tar.gz
adder_dcop_40.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_40.tar.gz
adder_dcop_41.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_41.tar.gz
adder_dcop_42.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_42.tar.gz
adder_dcop_43.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_43.tar.gz
adder_dcop_44.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_44.tar.gz
adder_dcop_45.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_45.tar.gz
adder_dcop_46.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_46.tar.gz
adder_dcop_47.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_47.tar.gz
adder_dcop_48.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_48.tar.gz
adder_dcop_49.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_49.tar.gz
adder_dcop_50.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_50.tar.gz
adder_dcop_51.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_51.tar.gz
adder_dcop_52.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_52.tar.gz
adder_dcop_53.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_53.tar.gz
adder_dcop_54.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_54.tar.gz
adder_dcop_55.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_55.tar.gz
adder_dcop_56.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_56.tar.gz
adder_dcop_57.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_57.tar.gz
adder_dcop_58.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_58.tar.gz
adder_dcop_59.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_59.tar.gz
adder_dcop_60.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_60.tar.gz
adder_dcop_61.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_61.tar.gz
adder_dcop_62.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_62.tar.gz
adder_dcop_63.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_63.tar.gz
adder_dcop_64.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_64.tar.gz
adder_dcop_65.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_65.tar.gz
adder_dcop_66.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_66.tar.gz
adder_dcop_67.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_67.tar.gz
adder_dcop_68.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_68.tar.gz
adder_dcop_69.tar.gz,https://suitesparse-collection-website.herokuapp.com/MM/Sandia/adder_dcop_69.tar.gz
